decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_42cdcf87dbc24930,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,0.31537544696069064,1.536328963051263,-2,LOW_QUALITY,
dc_bt_0d65295fb21b4379,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,0.17406160369120588,1.597456041900501,-2,LOW_QUALITY,
dc_bt_681f4ee6ef7945cf,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,,1.1681818181818397,-2,LOW_QUALITY,
dc_bt_a50f694046894366,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,0.050322444233028514,1.493392536208964,-2,LOW_QUALITY,
dc_bt_696ac52891134e93,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,,1.1541197008556159,-2,LOW_QUALITY,
dc_bt_573be04c1e6445df,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_4403fafdfca34008,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_3a3458216ec04de3,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_2a49534e45d54cc3,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_dfb0593077934150,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_0c6877d51f144f2a,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_bb64d5781cb64b6c,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_38d8eff5974e4b20,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_6185ee08778345c3,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_5a1badf9dd6f4516,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_aac2f26d73234ce1,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_2f6486098c664187,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_928209da19804be0,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_20c73737d8034b75,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_04dc2dba99554a63,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_36132166b0694080,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_f79926d02249411d,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_e157399877e040e3,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_7dae665a124e42ca,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_74af96ba42ac4278,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_e07ea3043f764d23,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_2b32eabcfeb14c5f,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_5a910a17d04641cc,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_a1e91c94dd384ffa,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
