decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_b1d9b4397d3b4a36,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_d6f23d3392104551,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_79016af1d66649f2,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_a473baf55d5d414b,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_e770c0a7f79f4988,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_7aa2c034bd824812,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.41628372168464756,1.04865653889818,-2,LOW_QUALITY,
dc_bt_dedd0cd1d8414cfa,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.4946524064171518,1.8964858670741158,-2,LOW_QUALITY,
dc_bt_be4723791d68457a,qb_run_20260425T055454Z_3f78ff9c,,trend,New York,,backtest_pipeline,ALLOW,-1.0,,1.833458646616467,-2,LOW_QUALITY,
dc_bt_72116fbd8d554808,qb_run_20260425T055454Z_3f78ff9c,,trend,New York,,daily_loss_cap,BLOCK,,,,0,UNKNOWN,
dc_bt_47652d86ef514181,qb_run_20260425T055454Z_3f78ff9c,,trend,New York,,daily_loss_cap,BLOCK,,,,0,UNKNOWN,
dc_bt_516152a52c8d4a79,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.3278794926575856,1.3073532195688844,-2,LOW_QUALITY,
dc_bt_842453c194c144a2,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.4611274820302032,1.2040979317562304,-2,LOW_QUALITY,
dc_bt_37c35cc034ab42ef,qb_run_20260425T055454Z_3f78ff9c,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_e8b432c607714271,qb_run_20260425T055454Z_3f78ff9c,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_292f192abd8f4b1e,qb_run_20260425T055454Z_3f78ff9c,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_63a7e3e914c54721,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_d06d2cfb0e6a44d3,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_11a199af0fda4d8e,qb_run_20260425T055454Z_3f78ff9c,,trend,London,,backtest_pipeline,ALLOW,-1.0,1.3425720620841721,1.9271988174428003,-2,LOW_QUALITY,
dc_bt_6d072b7eb4134c81,qb_run_20260425T055454Z_3f78ff9c,,trend,London,,backtest_pipeline,ALLOW,-1.0,,2.7909515699375707,-2,LOW_QUALITY,
dc_bt_0381b3a04a494bc3,qb_run_20260425T055454Z_3f78ff9c,,trend,New York,,equity_drawdown_kill_switch,BLOCK,,,,0,UNKNOWN,
