decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_36c20434ec8b4386,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,-1.0,0.6432954023299385,1.360380571397697,-2,LOW_QUALITY,
dc_bt_ea012bc2ea854bb2,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,-1.0,,1.0461396729534562,-2,LOW_QUALITY,
dc_bt_b1e8257a3b744de5,qb_run_20260425T050607Z_d3b45081,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_605783bf5c4a42c4,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_2fa5ce4aacca40a6,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,2.0000000000000706,2.361337367155418,0.23116903265848734,3,HIGH_QUALITY,
dc_bt_390895fc66684cfe,qb_run_20260425T050607Z_d3b45081,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_29d0c9ac68944604,qb_run_20260425T050607Z_d3b45081,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_6776be5192574396,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_e451a3e8c0ed4d30,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_4a303ea1c9fc4caf,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_23504120ad184e2a,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_877b1e25bd0e41ee,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_d0ebd2a6ce284ffe,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_e0757307617643f3,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_22ec12d5e9714bf1,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_b40dc585b91c4923,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,2.0,2.3737691031659183,0.030635654537106816,3,HIGH_QUALITY,
dc_bt_676d1c4734f844df,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,2.0,2.030181020655326,0.6755049265114885,3,HIGH_QUALITY,
dc_bt_a4c0990fdb2743c2,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,-1.0,1.781713161318983,1.512456758386473,-1,LOW_QUALITY,
dc_bt_15b128781eab4011,qb_run_20260425T050607Z_d3b45081,,trend,New York,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_574d45a9051a4be5,qb_run_20260425T050607Z_d3b45081,,trend,New York,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_7fd51ec352704926,qb_run_20260425T050607Z_d3b45081,,trend,New York,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_a7415441cea5447f,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_53b7726525ff4c39,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_baacfad1d0464367,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_07d250e2968e445e,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_d1adee8e908548e7,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_aebdfb5a682140ac,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_889c8e72541e46ee,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_aa742e96840f48df,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_ec7b1b1741664793,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_98b0c83e459247d7,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_cd658cabcad54798,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_bef7d457bbd34ed3,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_d14f7022ee8447ee,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,backtest_pipeline,,-1.0,1.0221145107543033,1.334545087347255,-2,LOW_QUALITY,
dc_bt_85f7104d3042462c,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,backtest_pipeline,,-1.0,1.1316666666667308,1.2993750000000157,-2,LOW_QUALITY,
dc_bt_3505e0047ae446a6,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,backtest_pipeline,,-1.0,,1.1774756347010173,-2,LOW_QUALITY,
dc_bt_2853a1d55f8d476c,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,backtest_pipeline,,-1.0,0.5503568596352648,2.3061062648692054,-2,LOW_QUALITY,
dc_bt_395ec9f38ba44ba1,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,-1.0,,1.9830581170920016,-2,LOW_QUALITY,
dc_bt_5f34d626de1a4d64,qb_run_20260425T050607Z_d3b45081,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_54a3d25a06364f89,qb_run_20260425T050607Z_d3b45081,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_040e2785350444b7,qb_run_20260425T050607Z_d3b45081,,trend,London,,backtest_pipeline,,-1.0,0.10074243289550658,1.0378069674471468,-2,LOW_QUALITY,
dc_bt_e8eb31842d814c2d,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,backtest_pipeline,,-1.0,0.049194152923567415,1.0543946776611288,-2,LOW_QUALITY,
dc_bt_ca45286e593a4418,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,backtest_pipeline,,-1.0,0.905249058956642,1.0248712560330955,-2,LOW_QUALITY,
dc_bt_08f35e978f1f4ade,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_384fc9df3e174319,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_c9e247e8658046cd,qb_run_20260425T050607Z_d3b45081,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_59597fe4c4424e33,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_d0a9af6fcae44a0d,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_38650ed366a04a8c,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_87a411710446442b,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_c6c105f417594f4f,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_bc9d9d89d0364724,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_b11102c9011a4178,qb_run_20260425T050607Z_d3b45081,,expansion,Asia,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_8b2bdedf6e934ecb,qb_run_20260425T050607Z_d3b45081,,expansion,Asia,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_0b30b4d086f943b5,qb_run_20260425T050607Z_d3b45081,,expansion,Asia,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_2cb2901cfd2b499f,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,2.0,2.0968064982752948,0.2212084121508962,3,HIGH_QUALITY,
dc_bt_3f716b49dd0a4d44,qb_run_20260425T050607Z_d3b45081,,expansion,New York,,backtest_pipeline,,1.9999999999999543,2.369075871988449,0.2929881337648616,3,HIGH_QUALITY,
dc_bt_561aba93c1e940ca,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,backtest_pipeline,,2.0,2.0239293671095173,0.9253238716066035,3,HIGH_QUALITY,
dc_bt_efd8430a1a314fed,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,backtest_pipeline,,2.0000000000000533,2.1397021917350316,0.8502593274218287,3,HIGH_QUALITY,
dc_bt_b3f3c439b9fd413e,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,backtest_pipeline,,2.0,2.4148313833448114,,3,HIGH_QUALITY,
dc_bt_2527508a72d44dc5,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_0e467f0de0074434,qb_run_20260425T050607Z_d3b45081,,expansion,New York,,backtest_pipeline,,2.0,2.615789473684201,0.41263157894737607,3,HIGH_QUALITY,
dc_bt_3840bc1b898c4dec,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_ddea81cd363245e1,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_891ea2dd8f684ad4,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_8f372db5c07c4dc8,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_69af229f1f60470a,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_c708e3a41f4948f9,qb_run_20260425T050607Z_d3b45081,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_4fb0cd3fe24349e6,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_ec794c073c654c18,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_e03d81508f384eeb,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_429142df7636491e,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_840771d8cfa34b40,qb_run_20260425T050607Z_d3b45081,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_21c605d82855491b,qb_run_20260425T050607Z_d3b45081,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_4f7e470bf0c644de,qb_run_20260425T050607Z_d3b45081,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_680aacf972794096,qb_run_20260425T050607Z_d3b45081,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_ba086a95da1c4876,qb_run_20260425T050607Z_d3b45081,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_c698961513e4472d,qb_run_20260425T050607Z_d3b45081,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_67585179cf074c3b,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,2.000000000000055,2.1426531307840926,0.5363730104970823,3,HIGH_QUALITY,
dc_bt_a4abe2bd947a4785,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,1.9999999999999447,2.2018516262637573,0.4996345474479317,3,HIGH_QUALITY,
dc_bt_9ed3da51dcab48c4,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,-1.0,1.9575863673632603,1.0642941033084157,-1,LOW_QUALITY,
dc_bt_fd0d27db42cf4278,qb_run_20260425T050607Z_d3b45081,,trend,New York,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_182b6911f28b4a33,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_ae88f5a2561942e4,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,-1.0,,1.5472373558267825,-2,LOW_QUALITY,
dc_bt_051607d844fc48f1,qb_run_20260425T050607Z_d3b45081,,expansion,New York,,backtest_pipeline,,1.9999999999999842,4.672554703433505,0.40464985358096867,3,HIGH_QUALITY,
dc_bt_df586bbd3f0148b9,qb_run_20260425T050607Z_d3b45081,,expansion,New York,,backtest_pipeline,,2.000000000000015,4.5690171677393945,0.23152058820029545,3,HIGH_QUALITY,
dc_bt_8aaee29a1cf94367,qb_run_20260425T050607Z_d3b45081,,expansion,New York,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_8e56f40066844ceb,qb_run_20260425T050607Z_d3b45081,,trend,New York,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_6d9cf5c9a5a34e70,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_cb869f7d92004551,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_c4ad8a98dfbf4d9f,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_7bde1eba8c5149a0,qb_run_20260425T050607Z_d3b45081,,expansion,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_6b830e0a35b34d69,qb_run_20260425T050607Z_d3b45081,,expansion,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_0763cff749494a8c,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_5f7ca02627ee40f6,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,-1.0,,1.303699110221655,-2,LOW_QUALITY,
dc_bt_38fbe3c7c46c4571,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,-1.0,0.6633544248730204,1.024874815861561,-2,LOW_QUALITY,
dc_bt_8ac7809c6c1f47f4,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,-1.0,0.25676007204361634,1.4267566613412028,-2,LOW_QUALITY,
dc_bt_197864b0f5594406,qb_run_20260425T050607Z_d3b45081,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_b3c367edff6b4a42,qb_run_20260425T050607Z_d3b45081,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_fb5cc33c13104460,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,2.0,2.234883114454819,0.36213607042163826,3,HIGH_QUALITY,
dc_bt_2d71c6980e4a4304,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,2.0000000000000315,2.025556329092065,0.5804387433159064,3,HIGH_QUALITY,
dc_bt_7608caab06c042f4,qb_run_20260425T050607Z_d3b45081,,trend,New York,,backtest_pipeline,,2.0,3.1027612553798667,0.6221770878668884,3,HIGH_QUALITY,
dc_bt_895b0cddd0b94d77,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_b047baded4734e85,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_946841cef46647e1,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_467c98df1c894e4f,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_7b8c94ca95514b57,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_c07eedb219a64942,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_544fe20e1e854a65,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_2720c48f81f9457f,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_da9316cf176e4657,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_2203612b3b7a4de7,qb_run_20260425T050607Z_d3b45081,,trend,London,,backtest_pipeline,,-1.0,0.4970573574807881,1.199793621505389,-2,LOW_QUALITY,
dc_bt_48daed387e114be2,qb_run_20260425T050607Z_d3b45081,,trend,London,,backtest_pipeline,,-1.0,0.700889541696254,1.2210981466506527,-2,LOW_QUALITY,
dc_bt_6afd71df22e64470,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,backtest_pipeline,,-1.0,0.34316324276562193,1.0525734481997027,-2,LOW_QUALITY,
dc_bt_b721af20315242e6,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_fbeff80162a9448c,qb_run_20260425T050607Z_d3b45081,,trend,Overlap,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_58f71851dbd04e2c,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_6995aa3e8edb499b,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_d3e1c4cdec314ff2,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_422c8a0879884ab4,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_7dd2a040a71d439b,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_33247a9e63c64113,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_c6e6729cea2d48ed,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_6603bc198d57481b,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_3000cda8e9014baf,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_13e6c4b3157a406b,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_a6192ca8b1814adf,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_d4144f97fe174a93,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_e5f14f071b6c4b5e,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_3d56bb4eb6a244cf,qb_run_20260425T050607Z_d3b45081,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
