decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_b527c9e47bd44574,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_71c7de9cd7b2474b,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_095b652969704e0e,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_c698a53be87746dd,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.41628372168464756,1.04865653889818,-2,LOW_QUALITY,
dc_bt_4ceba2df33a547fd,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.4946524064171518,1.8964858670741158,-2,LOW_QUALITY,
dc_bt_6a3df5aea596443f,qb_run_20260425T055536Z_36979f52,,trend,New York,,backtest_pipeline,ALLOW,-1.0,,1.833458646616467,-2,LOW_QUALITY,
dc_bt_b06752c48fff46bf,qb_run_20260425T055536Z_36979f52,,trend,New York,,daily_loss_cap,BLOCK,,,,0,UNKNOWN,
dc_bt_545fa63f3f894dcd,qb_run_20260425T055536Z_36979f52,,trend,New York,,daily_loss_cap,BLOCK,,,,0,UNKNOWN,
dc_bt_1bd4b93c7bb04aa0,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.3278794926575856,1.3073532195688844,-2,LOW_QUALITY,
dc_bt_f782711f543a4bae,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.4611274820302032,1.2040979317562304,-2,LOW_QUALITY,
dc_bt_91a52239f7014bc4,qb_run_20260425T055536Z_36979f52,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_c35b1f9de8db4591,qb_run_20260425T055536Z_36979f52,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_11bbda9ccd7a4010,qb_run_20260425T055536Z_36979f52,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_e0b927335b364c2a,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_3a3a2e53acaa4386,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_19d29b0cd1d1412a,qb_run_20260425T055536Z_36979f52,,trend,London,,backtest_pipeline,ALLOW,-1.0,1.3425720620841721,1.9271988174428003,-2,LOW_QUALITY,
dc_bt_77cdf05d82fd4068,qb_run_20260425T055536Z_36979f52,,trend,London,,backtest_pipeline,ALLOW,-1.0,,2.7909515699375707,-2,LOW_QUALITY,
dc_bt_a093d6244a2a4dfa,qb_run_20260425T055536Z_36979f52,,trend,New York,,equity_drawdown_kill_switch,BLOCK,,,,0,UNKNOWN,
