decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_710e764ed87a4f0e,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_c0a7eb1f77894dc0,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_3404ce01bcef400f,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_eb5a21695c4f475d,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_0c3e23937f2b427b,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_c04c794c23414788,qb_run_20260425T054010Z_1a326ba3,,compression,Asia,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_67e580753eef4a05,qb_run_20260425T054010Z_1a326ba3,,compression,Asia,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_a47f050c52bc41d8,qb_run_20260425T054010Z_1a326ba3,,compression,Asia,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_fa6d976b7f7146e9,qb_run_20260425T054010Z_1a326ba3,,compression,Asia,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_6ce18800fe584864,qb_run_20260425T054010Z_1a326ba3,,compression,Asia,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_fe512e9715694504,qb_run_20260425T054010Z_1a326ba3,,expansion,Asia,,backtest_pipeline,ALLOW,-1.0,,1.2463624145386445,-2,LOW_QUALITY,
dc_bt_777b9064ad234a8d,qb_run_20260425T054010Z_1a326ba3,,expansion,Asia,,backtest_pipeline,ALLOW,-1.0,0.19590958019375784,1.3250269106566936,-2,LOW_QUALITY,
dc_bt_66dc11e8de6a4417,qb_run_20260425T054010Z_1a326ba3,,expansion,Asia,,backtest_pipeline,ALLOW,-1.0,0.07729316192121818,1.7225333228173096,-2,LOW_QUALITY,
dc_bt_9059b3ecf053480b,qb_run_20260425T054010Z_1a326ba3,,expansion,Asia,,daily_loss_cap,BLOCK,,,,0,UNKNOWN,
dc_bt_f4aa73518a3e4a3f,qb_run_20260425T054010Z_1a326ba3,,expansion,Asia,,daily_loss_cap,BLOCK,,,,0,UNKNOWN,
dc_bt_8fb8de435f2f460f,qb_run_20260425T054010Z_1a326ba3,,expansion,New York,,daily_loss_cap,BLOCK,,,,0,UNKNOWN,
dc_bt_d59051199a824279,qb_run_20260425T054010Z_1a326ba3,,trend,New York,,daily_loss_cap,BLOCK,,,,0,UNKNOWN,
dc_bt_87c2b2a1bf964e04,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,backtest_pipeline,ALLOW,2.0,2.5420749015657846,0.08973537221865215,3,HIGH_QUALITY,
dc_bt_b7149d2e66724452,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,backtest_pipeline,ALLOW,1.9999999999999278,2.745346965609437,0.2253406179864485,3,HIGH_QUALITY,
dc_bt_400cb40a3a664fdb,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,backtest_pipeline,ALLOW,2.0,3.5949048592545916,0.9435445824815336,3,HIGH_QUALITY,
dc_bt_04e7aa281d574acf,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_787ffcb632ff4180,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_c3e83204765643aa,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_014dca49649c460b,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
